Record Number	Category	Title	Aspect Name	Aspect Value
109	2	Steuerkettensatz Satz Steuerkette XXXL (8.9.2a) für OPEL Z12XE-Z14XEP (bis 2007)	O	(bis
109	2	Steuerkettensatz Satz Steuerkette XXXL (8.9.2a) für OPEL Z12XE-Z14XEP (bis 2007)	Kompatibles_Fahrzeug_Jahr	2007)
110	1	Bremsscheiben 256 mm Bremsbeläge Warnkontakt vorne für Skoda Rapid	Im_Lieferumfang_Enthalten	Bremsscheiben
110	1	Bremsscheiben 256 mm Bremsbeläge Warnkontakt vorne für Skoda Rapid	Bremsscheiben-Aussendurchmesser	256
110	1	Bremsscheiben 256 mm Bremsbeläge Warnkontakt vorne für Skoda Rapid	Maßeinheit	mm
110	1	Bremsscheiben 256 mm Bremsbeläge Warnkontakt vorne für Skoda Rapid	Im_Lieferumfang_Enthalten	Bremsbeläge
110	1	Bremsscheiben 256 mm Bremsbeläge Warnkontakt vorne für Skoda Rapid	Im_Lieferumfang_Enthalten	Warnkontakt
110	1	Bremsscheiben 256 mm Bremsbeläge Warnkontakt vorne für Skoda Rapid	Einbauposition	vorne
110	1	Bremsscheiben 256 mm Bremsbeläge Warnkontakt vorne für Skoda Rapid	O	für
110	1	Bremsscheiben 256 mm Bremsbeläge Warnkontakt vorne für Skoda Rapid	Kompatible_Fahrzeug_Marke	Skoda
110	1	Bremsscheiben 256 mm Bremsbeläge Warnkontakt vorne für Skoda Rapid	Kompatibles_Fahrzeug_Modell	Rapid
112	1	Zimmermann Bremsscheiben und Bremsbeläge Nissan Micra und Note Satz für Vorne	Hersteller	Zimmermann
112	1	Zimmermann Bremsscheiben und Bremsbeläge Nissan Micra und Note Satz für Vorne	Im_Lieferumfang_Enthalten	Bremsscheiben
112	1	Zimmermann Bremsscheiben und Bremsbeläge Nissan Micra und Note Satz für Vorne	O	und
112	1	Zimmermann Bremsscheiben und Bremsbeläge Nissan Micra und Note Satz für Vorne	Im_Lieferumfang_Enthalten	Bremsbeläge
112	1	Zimmermann Bremsscheiben und Bremsbeläge Nissan Micra und Note Satz für Vorne	Kompatible_Fahrzeug_Marke	Nissan
112	1	Zimmermann Bremsscheiben und Bremsbeläge Nissan Micra und Note Satz für Vorne	Kompatibles_Fahrzeug_Modell	Micra
112	1	Zimmermann Bremsscheiben und Bremsbeläge Nissan Micra und Note Satz für Vorne	O	und
112	1	Zimmermann Bremsscheiben und Bremsbeläge Nissan Micra und Note Satz für Vorne	Kompatibles_Fahrzeug_Modell	Note
112	1	Zimmermann Bremsscheiben und Bremsbeläge Nissan Micra und Note Satz für Vorne	Produktart	Satz
112	1	Zimmermann Bremsscheiben und Bremsbeläge Nissan Micra und Note Satz für Vorne	O	für
112	1	Zimmermann Bremsscheiben und Bremsbeläge Nissan Micra und Note Satz für Vorne	Einbauposition	Vorne
127	2	CONTITECH ZAHNRIEMENSATZ FÜR VW PASSAT 3B 3BG 1.9 TDI ATJ AJM AVB AWX AVF 98-05	Hersteller	CONTITECH
127	2	CONTITECH ZAHNRIEMENSATZ FÜR VW PASSAT 3B 3BG 1.9 TDI ATJ AJM AVB AWX AVF 98-05	Produktart	ZAHNRIEMENSATZ
127	2	CONTITECH ZAHNRIEMENSATZ FÜR VW PASSAT 3B 3BG 1.9 TDI ATJ AJM AVB AWX AVF 98-05	O	FÜR
127	2	CONTITECH ZAHNRIEMENSATZ FÜR VW PASSAT 3B 3BG 1.9 TDI ATJ AJM AVB AWX AVF 98-05	Kompatible_Fahrzeug_Marke	VW
127	2	CONTITECH ZAHNRIEMENSATZ FÜR VW PASSAT 3B 3BG 1.9 TDI ATJ AJM AVB AWX AVF 98-05	Kompatibles_Fahrzeug_Modell	PASSAT 3B 3BG 1.9 TDI ATJ AJM AVB AWX AVF
127	2	CONTITECH ZAHNRIEMENSATZ FÜR VW PASSAT 3B 3BG 1.9 TDI ATJ AJM AVB AWX AVF 98-05	Kompatibles_Fahrzeug_Jahr	98-05
130	2	Steuerkettensatz für Audi A4 8HE 8ED B7 3.2L A6 4F2 4F5 C6 2.4L 3.2L A8 ab 04-10	Produktart	Steuerkettensatz
130	2	Steuerkettensatz für Audi A4 8HE 8ED B7 3.2L A6 4F2 4F5 C6 2.4L 3.2L A8 ab 04-10	O	für
130	2	Steuerkettensatz für Audi A4 8HE 8ED B7 3.2L A6 4F2 4F5 C6 2.4L 3.2L A8 ab 04-10	Kompatible_Fahrzeug_Marke	Audi
130	2	Steuerkettensatz für Audi A4 8HE 8ED B7 3.2L A6 4F2 4F5 C6 2.4L 3.2L A8 ab 04-10	Kompatibles_Fahrzeug_Modell	A4 8HE 8ED B7 3.2L
130	2	Steuerkettensatz für Audi A4 8HE 8ED B7 3.2L A6 4F2 4F5 C6 2.4L 3.2L A8 ab 04-10	Kompatibles_Fahrzeug_Modell	A6 4F2 4F5 C6 2.4L 3.2L
130	2	Steuerkettensatz für Audi A4 8HE 8ED B7 3.2L A6 4F2 4F5 C6 2.4L 3.2L A8 ab 04-10	Kompatibles_Fahrzeug_Modell	A8
130	2	Steuerkettensatz für Audi A4 8HE 8ED B7 3.2L A6 4F2 4F5 C6 2.4L 3.2L A8 ab 04-10	O	ab
130	2	Steuerkettensatz für Audi A4 8HE 8ED B7 3.2L A6 4F2 4F5 C6 2.4L 3.2L A8 ab 04-10	Kompatibles_Fahrzeug_Jahr	04-10
133	2	Original GATES Zahnriemensatz K01T359HOB für Ford	O	Original
133	2	Original GATES Zahnriemensatz K01T359HOB für Ford	Hersteller	GATES
133	2	Original GATES Zahnriemensatz K01T359HOB für Ford	Produktart	Zahnriemensatz
133	2	Original GATES Zahnriemensatz K01T359HOB für Ford	Herstellernummer	K01T359HOB
133	2	Original GATES Zahnriemensatz K01T359HOB für Ford	O	für
133	2	Original GATES Zahnriemensatz K01T359HOB für Ford	Kompatible_Fahrzeug_Marke	Ford
143	2	Zahnriemen CONTI + Rollen + WaPu + Keilr. für OPEL  Astra J ++ 1,6 1,8 ab 2012	Produktart	Zahnriemen
143	2	Zahnriemen CONTI + Rollen + WaPu + Keilr. für OPEL  Astra J ++ 1,6 1,8 ab 2012	Hersteller	CONTI
143	2	Zahnriemen CONTI + Rollen + WaPu + Keilr. für OPEL  Astra J ++ 1,6 1,8 ab 2012	O	+
143	2	Zahnriemen CONTI + Rollen + WaPu + Keilr. für OPEL  Astra J ++ 1,6 1,8 ab 2012	Im_Lieferumfang_Enthalten	Rollen
143	2	Zahnriemen CONTI + Rollen + WaPu + Keilr. für OPEL  Astra J ++ 1,6 1,8 ab 2012	O	+
143	2	Zahnriemen CONTI + Rollen + WaPu + Keilr. für OPEL  Astra J ++ 1,6 1,8 ab 2012	Im_Lieferumfang_Enthalten	WaPu
143	2	Zahnriemen CONTI + Rollen + WaPu + Keilr. für OPEL  Astra J ++ 1,6 1,8 ab 2012	O	+
143	2	Zahnriemen CONTI + Rollen + WaPu + Keilr. für OPEL  Astra J ++ 1,6 1,8 ab 2012	Im_Lieferumfang_Enthalten	Keilr.
143	2	Zahnriemen CONTI + Rollen + WaPu + Keilr. für OPEL  Astra J ++ 1,6 1,8 ab 2012	O	für
143	2	Zahnriemen CONTI + Rollen + WaPu + Keilr. für OPEL  Astra J ++ 1,6 1,8 ab 2012	Kompatible_Fahrzeug_Marke	OPEL
143	2	Zahnriemen CONTI + Rollen + WaPu + Keilr. für OPEL  Astra J ++ 1,6 1,8 ab 2012	Kompatibles_Fahrzeug_Modell	Astra J
143	2	Zahnriemen CONTI + Rollen + WaPu + Keilr. für OPEL  Astra J ++ 1,6 1,8 ab 2012	O	++
143	2	Zahnriemen CONTI + Rollen + WaPu + Keilr. für OPEL  Astra J ++ 1,6 1,8 ab 2012	Kompatibles_Fahrzeug_Modell	1,6 1,8
143	2	Zahnriemen CONTI + Rollen + WaPu + Keilr. für OPEL  Astra J ++ 1,6 1,8 ab 2012	O	ab
143	2	Zahnriemen CONTI + Rollen + WaPu + Keilr. für OPEL  Astra J ++ 1,6 1,8 ab 2012	Kompatibles_Fahrzeug_Jahr	2012
160	2	FAI AutoParts Steuerkettensatz für TOYOTA TCK83VVT	Hersteller	FAI AutoParts
160	2	FAI AutoParts Steuerkettensatz für TOYOTA TCK83VVT	Produktart	Steuerkettensatz
160	2	FAI AutoParts Steuerkettensatz für TOYOTA TCK83VVT	O	für
160	2	FAI AutoParts Steuerkettensatz für TOYOTA TCK83VVT	Kompatible_Fahrzeug_Marke	TOYOTA
160	2	FAI AutoParts Steuerkettensatz für TOYOTA TCK83VVT	Herstellernummer	TCK83VVT
162	1	Textar Bremsscheiben Beläge vorne für VW Golf 5 6 Passat 3	Hersteller	Textar
162	1	Textar Bremsscheiben Beläge vorne für VW Golf 5 6 Passat 3	Im_Lieferumfang_Enthalten	Bremsscheiben
162	1	Textar Bremsscheiben Beläge vorne für VW Golf 5 6 Passat 3	Im_Lieferumfang_Enthalten	Beläge
162	1	Textar Bremsscheiben Beläge vorne für VW Golf 5 6 Passat 3	Einbauposition	vorne
162	1	Textar Bremsscheiben Beläge vorne für VW Golf 5 6 Passat 3	O	für
162	1	Textar Bremsscheiben Beläge vorne für VW Golf 5 6 Passat 3	Kompatible_Fahrzeug_Marke	VW
162	1	Textar Bremsscheiben Beläge vorne für VW Golf 5 6 Passat 3	Kompatibles_Fahrzeug_Modell	Golf 5
162	1	Textar Bremsscheiben Beläge vorne für VW Golf 5 6 Passat 3	Kompatibles_Fahrzeug_Modell	6
162	1	Textar Bremsscheiben Beläge vorne für VW Golf 5 6 Passat 3	Kompatibles_Fahrzeug_Modell	Passat 3
165	2	INA Zahnriemen Satz + MEYLE Wasserpumpe AUDI VW 1.8 T / ADR ANB AEB APU ARK AJL	Hersteller	INA
165	2	INA Zahnriemen Satz + MEYLE Wasserpumpe AUDI VW 1.8 T / ADR ANB AEB APU ARK AJL	Produktart	Zahnriemen
165	2	INA Zahnriemen Satz + MEYLE Wasserpumpe AUDI VW 1.8 T / ADR ANB AEB APU ARK AJL	Produktart	Satz
165	2	INA Zahnriemen Satz + MEYLE Wasserpumpe AUDI VW 1.8 T / ADR ANB AEB APU ARK AJL	O	+
165	2	INA Zahnriemen Satz + MEYLE Wasserpumpe AUDI VW 1.8 T / ADR ANB AEB APU ARK AJL	Hersteller	MEYLE
165	2	INA Zahnriemen Satz + MEYLE Wasserpumpe AUDI VW 1.8 T / ADR ANB AEB APU ARK AJL	Im_Lieferumfang_Enthalten	Wasserpumpe
165	2	INA Zahnriemen Satz + MEYLE Wasserpumpe AUDI VW 1.8 T / ADR ANB AEB APU ARK AJL	Kompatible_Fahrzeug_Marke	AUDI
165	2	INA Zahnriemen Satz + MEYLE Wasserpumpe AUDI VW 1.8 T / ADR ANB AEB APU ARK AJL	Kompatible_Fahrzeug_Marke	VW
165	2	INA Zahnriemen Satz + MEYLE Wasserpumpe AUDI VW 1.8 T / ADR ANB AEB APU ARK AJL	Kompatibles_Fahrzeug_Modell	1.8 T
165	2	INA Zahnriemen Satz + MEYLE Wasserpumpe AUDI VW 1.8 T / ADR ANB AEB APU ARK AJL	O	/
165	2	INA Zahnriemen Satz + MEYLE Wasserpumpe AUDI VW 1.8 T / ADR ANB AEB APU ARK AJL	Kompatibles_Fahrzeug_Modell	ADR ANB AEB APU ARK AJL
170	2	DAYCO KTB191 Zahnriemensatz für VW AUDI SEAT FORD	Hersteller	DAYCO
170	2	DAYCO KTB191 Zahnriemensatz für VW AUDI SEAT FORD	Herstellernummer	KTB191
170	2	DAYCO KTB191 Zahnriemensatz für VW AUDI SEAT FORD	Produktart	Zahnriemensatz
170	2	DAYCO KTB191 Zahnriemensatz für VW AUDI SEAT FORD	O	für
170	2	DAYCO KTB191 Zahnriemensatz für VW AUDI SEAT FORD	Kompatible_Fahrzeug_Marke	VW
170	2	DAYCO KTB191 Zahnriemensatz für VW AUDI SEAT FORD	Kompatible_Fahrzeug_Marke	AUDI
170	2	DAYCO KTB191 Zahnriemensatz für VW AUDI SEAT FORD	Kompatible_Fahrzeug_Marke	SEAT
170	2	DAYCO KTB191 Zahnriemensatz für VW AUDI SEAT FORD	Kompatible_Fahrzeug_Marke	FORD
176	1	Zimmermann Bremsen  Bremsscheiben  Bremsbeläge  Wako für BMW F01-04 740D hinten	Hersteller	Zimmermann
176	1	Zimmermann Bremsen  Bremsscheiben  Bremsbeläge  Wako für BMW F01-04 740D hinten	Produktart	Bremsen
176	1	Zimmermann Bremsen  Bremsscheiben  Bremsbeläge  Wako für BMW F01-04 740D hinten	Im_Lieferumfang_Enthalten	Bremsscheiben
176	1	Zimmermann Bremsen  Bremsscheiben  Bremsbeläge  Wako für BMW F01-04 740D hinten	Im_Lieferumfang_Enthalten	Bremsbeläge
176	1	Zimmermann Bremsen  Bremsscheiben  Bremsbeläge  Wako für BMW F01-04 740D hinten	Im_Lieferumfang_Enthalten	Wako
176	1	Zimmermann Bremsen  Bremsscheiben  Bremsbeläge  Wako für BMW F01-04 740D hinten	O	für
176	1	Zimmermann Bremsen  Bremsscheiben  Bremsbeläge  Wako für BMW F01-04 740D hinten	Kompatible_Fahrzeug_Marke	BMW
176	1	Zimmermann Bremsen  Bremsscheiben  Bremsbeläge  Wako für BMW F01-04 740D hinten	Kompatibles_Fahrzeug_Modell	F01-04 740D
176	1	Zimmermann Bremsen  Bremsscheiben  Bremsbeläge  Wako für BMW F01-04 740D hinten	Einbauposition	hinten
177	2	BOSCH Zahnriemen + Spannrolle Wapu für Primera Scenic II Megane II Laguna II 1.9	Hersteller	BOSCH
177	2	BOSCH Zahnriemen + Spannrolle Wapu für Primera Scenic II Megane II Laguna II 1.9	Produktart	Zahnriemen
177	2	BOSCH Zahnriemen + Spannrolle Wapu für Primera Scenic II Megane II Laguna II 1.9	O	+
177	2	BOSCH Zahnriemen + Spannrolle Wapu für Primera Scenic II Megane II Laguna II 1.9	Im_Lieferumfang_Enthalten	Spannrolle
177	2	BOSCH Zahnriemen + Spannrolle Wapu für Primera Scenic II Megane II Laguna II 1.9	Im_Lieferumfang_Enthalten	Wapu
177	2	BOSCH Zahnriemen + Spannrolle Wapu für Primera Scenic II Megane II Laguna II 1.9	O	für
177	2	BOSCH Zahnriemen + Spannrolle Wapu für Primera Scenic II Megane II Laguna II 1.9	Kompatibles_Fahrzeug_Modell	Primera
177	2	BOSCH Zahnriemen + Spannrolle Wapu für Primera Scenic II Megane II Laguna II 1.9	Kompatibles_Fahrzeug_Modell	Scenic II
177	2	BOSCH Zahnriemen + Spannrolle Wapu für Primera Scenic II Megane II Laguna II 1.9	Kompatibles_Fahrzeug_Modell	Megane II
177	2	BOSCH Zahnriemen + Spannrolle Wapu für Primera Scenic II Megane II Laguna II 1.9	Kompatibles_Fahrzeug_Modell	Laguna II 1.9
186	2	DER ZAHNRIEMEN FÜR HONDA CIVIC V COUPE EJ B16A2 B16A1 CRX II ED EE CONTINENTAL	O	DER
186	2	DER ZAHNRIEMEN FÜR HONDA CIVIC V COUPE EJ B16A2 B16A1 CRX II ED EE CONTINENTAL	Produktart	ZAHNRIEMEN
186	2	DER ZAHNRIEMEN FÜR HONDA CIVIC V COUPE EJ B16A2 B16A1 CRX II ED EE CONTINENTAL	O	FÜR
186	2	DER ZAHNRIEMEN FÜR HONDA CIVIC V COUPE EJ B16A2 B16A1 CRX II ED EE CONTINENTAL	Kompatible_Fahrzeug_Marke	HONDA
186	2	DER ZAHNRIEMEN FÜR HONDA CIVIC V COUPE EJ B16A2 B16A1 CRX II ED EE CONTINENTAL	Kompatibles_Fahrzeug_Modell	CIVIC V COUPE EJ B16A2 B16A1
186	2	DER ZAHNRIEMEN FÜR HONDA CIVIC V COUPE EJ B16A2 B16A1 CRX II ED EE CONTINENTAL	Kompatibles_Fahrzeug_Modell	CRX II
186	2	DER ZAHNRIEMEN FÜR HONDA CIVIC V COUPE EJ B16A2 B16A1 CRX II ED EE CONTINENTAL	Kompatibles_Fahrzeug_Modell	ED EE
186	2	DER ZAHNRIEMEN FÜR HONDA CIVIC V COUPE EJ B16A2 B16A1 CRX II ED EE CONTINENTAL	Hersteller	CONTINENTAL
191	1	ATE Powerdisc Bremsscheiben Beläge vorne hinten für SEAT Ibiza 4 Iv Bj.2008-2017	Hersteller	ATE
191	1	ATE Powerdisc Bremsscheiben Beläge vorne hinten für SEAT Ibiza 4 Iv Bj.2008-2017	Produktlinie	Powerdisc
191	1	ATE Powerdisc Bremsscheiben Beläge vorne hinten für SEAT Ibiza 4 Iv Bj.2008-2017	Im_Lieferumfang_Enthalten	Bremsscheiben
191	1	ATE Powerdisc Bremsscheiben Beläge vorne hinten für SEAT Ibiza 4 Iv Bj.2008-2017	Im_Lieferumfang_Enthalten	Beläge
191	1	ATE Powerdisc Bremsscheiben Beläge vorne hinten für SEAT Ibiza 4 Iv Bj.2008-2017	Einbauposition	vorne
191	1	ATE Powerdisc Bremsscheiben Beläge vorne hinten für SEAT Ibiza 4 Iv Bj.2008-2017	Einbauposition	hinten
191	1	ATE Powerdisc Bremsscheiben Beläge vorne hinten für SEAT Ibiza 4 Iv Bj.2008-2017	O	für
191	1	ATE Powerdisc Bremsscheiben Beläge vorne hinten für SEAT Ibiza 4 Iv Bj.2008-2017	Kompatible_Fahrzeug_Marke	SEAT
191	1	ATE Powerdisc Bremsscheiben Beläge vorne hinten für SEAT Ibiza 4 Iv Bj.2008-2017	Kompatibles_Fahrzeug_Modell	Ibiza 4 Iv
191	1	ATE Powerdisc Bremsscheiben Beläge vorne hinten für SEAT Ibiza 4 Iv Bj.2008-2017	Kompatibles_Fahrzeug_Jahr	Bj.2008-2017
194	1	ATE Bremsenset hinten Bremsscheiben + Bremsbeläge für VW Caddy Iii Kombi	Hersteller	ATE
194	1	ATE Bremsenset hinten Bremsscheiben + Bremsbeläge für VW Caddy Iii Kombi	Produktart	Bremsenset
194	1	ATE Bremsenset hinten Bremsscheiben + Bremsbeläge für VW Caddy Iii Kombi	Einbauposition	hinten
194	1	ATE Bremsenset hinten Bremsscheiben + Bremsbeläge für VW Caddy Iii Kombi	Im_Lieferumfang_Enthalten	Bremsscheiben
194	1	ATE Bremsenset hinten Bremsscheiben + Bremsbeläge für VW Caddy Iii Kombi	O	+
194	1	ATE Bremsenset hinten Bremsscheiben + Bremsbeläge für VW Caddy Iii Kombi	Im_Lieferumfang_Enthalten	Bremsbeläge
194	1	ATE Bremsenset hinten Bremsscheiben + Bremsbeläge für VW Caddy Iii Kombi	O	für
194	1	ATE Bremsenset hinten Bremsscheiben + Bremsbeläge für VW Caddy Iii Kombi	Kompatible_Fahrzeug_Marke	VW
194	1	ATE Bremsenset hinten Bremsscheiben + Bremsbeläge für VW Caddy Iii Kombi	Kompatibles_Fahrzeug_Modell	Caddy Iii
194	1	ATE Bremsenset hinten Bremsscheiben + Bremsbeläge für VW Caddy Iii Kombi	Kompatibles_Fahrzeug_Modell	Kombi
202	1	EBC B05 Bremsen Kit Vorne Beläge Scheiben für BMW 3er (E90 E91 E92 E93) X1	Hersteller	EBC
202	1	EBC B05 Bremsen Kit Vorne Beläge Scheiben für BMW 3er (E90 E91 E92 E93) X1	Modell	B05
202	1	EBC B05 Bremsen Kit Vorne Beläge Scheiben für BMW 3er (E90 E91 E92 E93) X1	Produktart	Bremsen
202	1	EBC B05 Bremsen Kit Vorne Beläge Scheiben für BMW 3er (E90 E91 E92 E93) X1	Produktart	Kit
202	1	EBC B05 Bremsen Kit Vorne Beläge Scheiben für BMW 3er (E90 E91 E92 E93) X1	Einbauposition	Vorne
202	1	EBC B05 Bremsen Kit Vorne Beläge Scheiben für BMW 3er (E90 E91 E92 E93) X1	Im_Lieferumfang_Enthalten	Beläge
202	1	EBC B05 Bremsen Kit Vorne Beläge Scheiben für BMW 3er (E90 E91 E92 E93) X1	Im_Lieferumfang_Enthalten	Scheiben
202	1	EBC B05 Bremsen Kit Vorne Beläge Scheiben für BMW 3er (E90 E91 E92 E93) X1	O	für
202	1	EBC B05 Bremsen Kit Vorne Beläge Scheiben für BMW 3er (E90 E91 E92 E93) X1	Kompatible_Fahrzeug_Marke	BMW
202	1	EBC B05 Bremsen Kit Vorne Beläge Scheiben für BMW 3er (E90 E91 E92 E93) X1	Kompatibles_Fahrzeug_Modell	3er (E90 E91 E92 E93)
202	1	EBC B05 Bremsen Kit Vorne Beläge Scheiben für BMW 3er (E90 E91 E92 E93) X1	Kompatibles_Fahrzeug_Modell	X1
203	2	CONTITECH Zahnriemen Kit Satz + Wasserpumpe FIAT DOBLO DUCATO 2.0 D/ 116PS 135PS	Hersteller	CONTITECH
203	2	CONTITECH Zahnriemen Kit Satz + Wasserpumpe FIAT DOBLO DUCATO 2.0 D/ 116PS 135PS	Produktart	Zahnriemen
203	2	CONTITECH Zahnriemen Kit Satz + Wasserpumpe FIAT DOBLO DUCATO 2.0 D/ 116PS 135PS	Produktart	Kit
203	2	CONTITECH Zahnriemen Kit Satz + Wasserpumpe FIAT DOBLO DUCATO 2.0 D/ 116PS 135PS	Produktart	Satz
203	2	CONTITECH Zahnriemen Kit Satz + Wasserpumpe FIAT DOBLO DUCATO 2.0 D/ 116PS 135PS	O	+
203	2	CONTITECH Zahnriemen Kit Satz + Wasserpumpe FIAT DOBLO DUCATO 2.0 D/ 116PS 135PS	Im_Lieferumfang_Enthalten	Wasserpumpe
203	2	CONTITECH Zahnriemen Kit Satz + Wasserpumpe FIAT DOBLO DUCATO 2.0 D/ 116PS 135PS	Kompatible_Fahrzeug_Marke	FIAT
203	2	CONTITECH Zahnriemen Kit Satz + Wasserpumpe FIAT DOBLO DUCATO 2.0 D/ 116PS 135PS	Kompatibles_Fahrzeug_Modell	DOBLO
203	2	CONTITECH Zahnriemen Kit Satz + Wasserpumpe FIAT DOBLO DUCATO 2.0 D/ 116PS 135PS	Kompatibles_Fahrzeug_Modell	DUCATO 2.0 D/ 116PS 135PS
205	2	ZAHNRIEMENSATZ MIT WASSERPUMPE FÜR JEEP COMPASS PATRIOT 2006 - 2010 2.0 CRD	Produktart	ZAHNRIEMENSATZ
205	2	ZAHNRIEMENSATZ MIT WASSERPUMPE FÜR JEEP COMPASS PATRIOT 2006 - 2010 2.0 CRD	O	MIT
205	2	ZAHNRIEMENSATZ MIT WASSERPUMPE FÜR JEEP COMPASS PATRIOT 2006 - 2010 2.0 CRD	Im_Lieferumfang_Enthalten	WASSERPUMPE
205	2	ZAHNRIEMENSATZ MIT WASSERPUMPE FÜR JEEP COMPASS PATRIOT 2006 - 2010 2.0 CRD	O	FÜR
205	2	ZAHNRIEMENSATZ MIT WASSERPUMPE FÜR JEEP COMPASS PATRIOT 2006 - 2010 2.0 CRD	Kompatible_Fahrzeug_Marke	JEEP
205	2	ZAHNRIEMENSATZ MIT WASSERPUMPE FÜR JEEP COMPASS PATRIOT 2006 - 2010 2.0 CRD	Kompatibles_Fahrzeug_Modell	COMPASS
205	2	ZAHNRIEMENSATZ MIT WASSERPUMPE FÜR JEEP COMPASS PATRIOT 2006 - 2010 2.0 CRD	Kompatibles_Fahrzeug_Modell	PATRIOT
205	2	ZAHNRIEMENSATZ MIT WASSERPUMPE FÜR JEEP COMPASS PATRIOT 2006 - 2010 2.0 CRD	Kompatibles_Fahrzeug_Jahr	2006
205	2	ZAHNRIEMENSATZ MIT WASSERPUMPE FÜR JEEP COMPASS PATRIOT 2006 - 2010 2.0 CRD	O	-
205	2	ZAHNRIEMENSATZ MIT WASSERPUMPE FÜR JEEP COMPASS PATRIOT 2006 - 2010 2.0 CRD	Kompatibles_Fahrzeug_Jahr	2010
205	2	ZAHNRIEMENSATZ MIT WASSERPUMPE FÜR JEEP COMPASS PATRIOT 2006 - 2010 2.0 CRD	Kompatibles_Fahrzeug_Modell	2.0 CRD
209	2	DER ZAHNRIEMENSATZ FÜR DAEWOO VAUXHALL OPEL CHEVROLET REZZO U100 CONTINENTAL	O	DER
209	2	DER ZAHNRIEMENSATZ FÜR DAEWOO VAUXHALL OPEL CHEVROLET REZZO U100 CONTINENTAL	Produktart	ZAHNRIEMENSATZ
209	2	DER ZAHNRIEMENSATZ FÜR DAEWOO VAUXHALL OPEL CHEVROLET REZZO U100 CONTINENTAL	O	FÜR
209	2	DER ZAHNRIEMENSATZ FÜR DAEWOO VAUXHALL OPEL CHEVROLET REZZO U100 CONTINENTAL	Kompatible_Fahrzeug_Marke	DAEWOO
209	2	DER ZAHNRIEMENSATZ FÜR DAEWOO VAUXHALL OPEL CHEVROLET REZZO U100 CONTINENTAL	Kompatible_Fahrzeug_Marke	VAUXHALL
209	2	DER ZAHNRIEMENSATZ FÜR DAEWOO VAUXHALL OPEL CHEVROLET REZZO U100 CONTINENTAL	Kompatible_Fahrzeug_Marke	OPEL
209	2	DER ZAHNRIEMENSATZ FÜR DAEWOO VAUXHALL OPEL CHEVROLET REZZO U100 CONTINENTAL	Kompatible_Fahrzeug_Marke	CHEVROLET
209	2	DER ZAHNRIEMENSATZ FÜR DAEWOO VAUXHALL OPEL CHEVROLET REZZO U100 CONTINENTAL	Kompatibles_Fahrzeug_Modell	REZZO U100
209	2	DER ZAHNRIEMENSATZ FÜR DAEWOO VAUXHALL OPEL CHEVROLET REZZO U100 CONTINENTAL	Hersteller	CONTINENTAL
212	1	2 Bremsscheiben Voll 261 mm + Bremsbeläge Hinten | Brembo (1420-55468)	Anzahl_Der_Einheiten	2
212	1	2 Bremsscheiben Voll 261 mm + Bremsbeläge Hinten | Brembo (1420-55468)	Im_Lieferumfang_Enthalten	Bremsscheiben
212	1	2 Bremsscheiben Voll 261 mm + Bremsbeläge Hinten | Brembo (1420-55468)	Bremsscheibenart	Voll
212	1	2 Bremsscheiben Voll 261 mm + Bremsbeläge Hinten | Brembo (1420-55468)	Bremsscheiben-Aussendurchmesser	261
212	1	2 Bremsscheiben Voll 261 mm + Bremsbeläge Hinten | Brembo (1420-55468)	Maßeinheit	mm
212	1	2 Bremsscheiben Voll 261 mm + Bremsbeläge Hinten | Brembo (1420-55468)	O	+
212	1	2 Bremsscheiben Voll 261 mm + Bremsbeläge Hinten | Brembo (1420-55468)	Im_Lieferumfang_Enthalten	Bremsbeläge
212	1	2 Bremsscheiben Voll 261 mm + Bremsbeläge Hinten | Brembo (1420-55468)	Einbauposition	Hinten
212	1	2 Bremsscheiben Voll 261 mm + Bremsbeläge Hinten | Brembo (1420-55468)	O	|
212	1	2 Bremsscheiben Voll 261 mm + Bremsbeläge Hinten | Brembo (1420-55468)	Hersteller	Brembo
212	1	2 Bremsscheiben Voll 261 mm + Bremsbeläge Hinten | Brembo (1420-55468)	Oe/Oem_Referenznummer(N)	(1420-55468)
214	1	Textar Bremsscheiben + Bremsbeläge vorne für Suzuki Swift III 1,6	Hersteller	Textar
214	1	Textar Bremsscheiben + Bremsbeläge vorne für Suzuki Swift III 1,6	Im_Lieferumfang_Enthalten	Bremsscheiben
214	1	Textar Bremsscheiben + Bremsbeläge vorne für Suzuki Swift III 1,6	O	+
214	1	Textar Bremsscheiben + Bremsbeläge vorne für Suzuki Swift III 1,6	Im_Lieferumfang_Enthalten	Bremsbeläge
214	1	Textar Bremsscheiben + Bremsbeläge vorne für Suzuki Swift III 1,6	Einbauposition	vorne
214	1	Textar Bremsscheiben + Bremsbeläge vorne für Suzuki Swift III 1,6	O	für
214	1	Textar Bremsscheiben + Bremsbeläge vorne für Suzuki Swift III 1,6	Kompatible_Fahrzeug_Marke	Suzuki
214	1	Textar Bremsscheiben + Bremsbeläge vorne für Suzuki Swift III 1,6	Kompatibles_Fahrzeug_Modell	Swift III 1,6
220	1	BREMSSCHEIBEN BELÜFTET Ø302 + BREMSBELÄGE VORNE FÜR DODGE JOURNEY FIAT FREEMONT	Im_Lieferumfang_Enthalten	BREMSSCHEIBEN
